2026-02-25 21:21:01,682 | INFO | trading_bot | SERVER STARTING...
2026-03-03 21:39:16,453 | INFO | trading_bot | SERVER STARTING...
2026-03-03 21:39:16,454 | INFO | trading_bot | STEP 1: Reading env variables
2026-03-03 21:39:16,454 | INFO | trading_bot | STEP 2: Creating strategy config
2026-03-03 21:39:16,454 | INFO | trading_bot | STEP 3: Creating registry
2026-03-03 21:39:16,455 | INFO | trading_bot | STEP 4: Creating exchange
2026-03-03 21:39:17,653 | INFO | trading_bot | STEP 5: Creating execution engine
2026-03-03 21:39:17,654 | INFO | trading_bot | STEP 6: Initialization complete
2026-03-03 21:39:41,118 | INFO | trading_bot | Incoming webhook request: token=my_token
2026-03-03 21:39:41,119 | INFO | trading_bot | Webhook payload: {'secret': 'my_secret', 'symbol': 'ESPUSDT', 'side': 'buy'}
2026-03-03 21:39:41,119 | INFO | trading_bot | Signal received: buy ESPUSDT
2026-03-03 21:39:42,600 | WARNING | trading_bot | [SYNC] Manual close detected. Resetting cycle for ESPUSDT
2026-03-03 21:39:42,603 | INFO | trading_bot | Executing order for ESPUSDT | side=buy | state={'cycle_active': True, 'bias': 'UP', 'long_size': 12, 'short_size': 6.0, 'cycle_number': 1, 'blocked': False, 'last_signal': 'buy', 'last_signal_time': 1772566782.6020503}
2026-03-03 21:39:42,603 | INFO | trading_bot | --- EXECUTION ESPUSDT | buy ---
2026-03-03 21:39:42,603 | INFO | trading_bot | Starting new cycle with hedge
2026-03-03 21:39:42,603 | INFO | trading_bot | Opening SHORT 6.0 USDT
2026-03-03 21:39:46,292 | INFO | trading_bot | Opening LONG 12 USDT
2026-03-03 21:39:49,753 | INFO | trading_bot | Execution complete for ESPUSDT
2026-03-03 21:39:50,081 | INFO | trading_bot | Execution complete for ESPUSDT
2026-03-03 21:40:13,065 | INFO | trading_bot | Incoming webhook request: token=my_token
2026-03-03 21:40:13,067 | INFO | trading_bot | Webhook payload: {'secret': 'my_secret', 'symbol': 'ESPUSDT', 'side': 'sell'}
2026-03-03 21:40:13,067 | INFO | trading_bot | Signal received: sell ESPUSDT
2026-03-03 21:40:13,450 | INFO | trading_bot | Executing order for ESPUSDT | side=sell | state={'cycle_active': True, 'bias': 'UP', 'long_size': 18.0, 'short_size': 18.0, 'cycle_number': 2, 'blocked': False, 'last_signal': 'sell', 'last_signal_time': 1772566813.4496343}
2026-03-03 21:40:13,451 | INFO | trading_bot | --- EXECUTION ESPUSDT | sell ---
2026-03-03 21:40:13,451 | INFO | trading_bot | Averaging LONG +6.0 USDT
2026-03-03 21:40:16,614 | INFO | trading_bot | Averaging SHORT +12.0 USDT
2026-03-03 21:40:20,086 | INFO | trading_bot | Execution complete for ESPUSDT
2026-03-03 21:40:20,427 | INFO | trading_bot | Execution complete for ESPUSDT
2026-03-03 21:56:11,517 | INFO | trading_bot | SERVER STARTING...
2026-03-03 21:56:11,517 | INFO | trading_bot | STEP 1: Reading env variables
2026-03-03 21:56:11,518 | INFO | trading_bot | STEP 2: Creating strategy config
2026-03-03 21:56:11,518 | INFO | trading_bot | STEP 3: Creating registry
2026-03-03 21:56:11,518 | INFO | trading_bot | STEP 4: Creating exchange
2026-03-03 21:56:12,722 | INFO | trading_bot | STEP 5: Creating execution engine
2026-03-03 21:56:12,728 | INFO | trading_bot | STEP 6: Initialization complete
2026-03-03 21:56:38,140 | INFO | trading_bot | Incoming webhook request: token=my_token
2026-03-03 21:56:38,140 | INFO | trading_bot | Webhook payload: {'secret': 'my_secret', 'symbol': 'ESPUSDT', 'side': 'sell'}
2026-03-03 21:56:38,140 | INFO | trading_bot | Signal received: sell ESPUSDT
2026-03-03 21:56:39,577 | WARNING | trading_bot | [SYNC] Manual close detected. Resetting cycle for ESPUSDT
2026-03-03 21:56:39,581 | INFO | trading_bot | Executing order for ESPUSDT | side=sell | state={'cycle_active': True, 'bias': 'DOWN', 'long_size': 6.0, 'short_size': 12, 'cycle_number': 1, 'blocked': False, 'last_signal': 'sell', 'last_signal_time': 1772567799.5794342}
2026-03-03 21:56:39,582 | INFO | trading_bot | --- EXECUTION ESPUSDT | sell ---
2026-03-03 21:56:39,582 | INFO | trading_bot | Starting new cycle with hedge
2026-03-03 21:56:39,583 | INFO | trading_bot | Opening SHORT 12 USDT
2026-03-03 21:56:43,276 | INFO | trading_bot | Opening LONG 6.0 USDT
2026-03-03 21:56:46,716 | ERROR | trading_bot | Unhandled exception in webhook
Traceback (most recent call last):
  File "C:\Users\Саша\Desktop\trading_bot\webhook_server.py", line 111, in webhook
    engine.execute(symbol, side, state)
    ~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\execution_engine.py", line 114, in execute
    print("ENTRY FEES:", self.profit_manager.entry_fee_total)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'ProfitManager' object has no attribute 'entry_fee_total'
2026-03-03 22:00:57,884 | INFO | trading_bot | SERVER STARTING...
2026-03-03 22:00:57,884 | INFO | trading_bot | STEP 1: Reading env variables
2026-03-03 22:00:57,884 | INFO | trading_bot | STEP 2: Creating strategy config
2026-03-03 22:00:57,884 | INFO | trading_bot | STEP 3: Creating registry
2026-03-03 22:00:57,885 | INFO | trading_bot | STEP 4: Creating exchange
2026-03-03 22:00:59,061 | INFO | trading_bot | STEP 5: Creating execution engine
2026-03-03 22:00:59,061 | INFO | trading_bot | STEP 6: Initialization complete
2026-03-03 22:01:14,799 | INFO | trading_bot | Incoming webhook request: token=my_token
2026-03-03 22:01:14,800 | INFO | trading_bot | Webhook payload: {'secret': 'my_secret', 'symbol': 'ESPUSDT', 'side': 'sell'}
2026-03-03 22:01:14,800 | INFO | trading_bot | Signal received: sell ESPUSDT
2026-03-03 22:01:16,275 | WARNING | trading_bot | [SYNC] Manual close detected. Resetting cycle for ESPUSDT
2026-03-03 22:01:16,278 | INFO | trading_bot | Executing order for ESPUSDT | side=sell | state={'cycle_active': True, 'bias': 'DOWN', 'long_size': 6.0, 'short_size': 12, 'cycle_number': 1, 'blocked': False, 'last_signal': 'sell', 'last_signal_time': 1772568076.2770517}
2026-03-03 22:01:16,278 | INFO | trading_bot | --- EXECUTION ESPUSDT | sell ---
2026-03-03 22:01:16,278 | INFO | trading_bot | Starting new cycle with hedge
2026-03-03 22:01:16,278 | INFO | trading_bot | Opening SHORT 12 USDT
2026-03-03 22:01:20,004 | INFO | trading_bot | Opening LONG 6.0 USDT
2026-03-03 22:01:23,467 | INFO | trading_bot | Execution complete for ESPUSDT
2026-03-03 22:01:23,799 | INFO | trading_bot | Execution complete for ESPUSDT
2026-03-03 22:44:28,612 | INFO | trading_bot | SERVER STARTING...
2026-03-03 22:44:28,613 | INFO | trading_bot | STEP 1: Reading env variables
2026-03-03 22:44:28,613 | INFO | trading_bot | STEP 2: Creating strategy config
2026-03-03 22:44:28,613 | INFO | trading_bot | STEP 3: Creating registry
2026-03-03 22:44:28,613 | INFO | trading_bot | STEP 4: Creating exchange
2026-03-03 22:44:29,854 | INFO | trading_bot | STEP 5: Creating execution engine
2026-03-03 22:44:29,868 | INFO | trading_bot | STEP 6: Initialization complete
2026-03-03 22:47:27,997 | INFO | trading_bot | Incoming webhook request: token=my_token
2026-03-03 22:47:27,997 | INFO | trading_bot | Webhook payload: {'secret': 'my_secret', 'symbol': 'ESPUSDT', 'side': 'sell'}
2026-03-03 22:47:27,997 | INFO | trading_bot | Signal received: sell ESPUSDT
2026-03-03 22:47:29,478 | WARNING | trading_bot | [SYNC] Manual close detected. Resetting cycle for ESPUSDT
2026-03-03 22:47:29,481 | INFO | trading_bot | Executing order for ESPUSDT | side=sell | state={'cycle_active': True, 'bias': 'DOWN', 'long_size': 6.0, 'short_size': 12, 'cycle_number': 1, 'blocked': False, 'last_signal': 'sell', 'last_signal_time': 1772570849.4804347}
2026-03-03 22:47:29,482 | INFO | trading_bot | --- EXECUTION ESPUSDT | sell ---
2026-03-03 22:47:29,482 | INFO | trading_bot | Starting new cycle with hedge
2026-03-03 22:47:29,483 | INFO | trading_bot | Opening SHORT 12 USDT
2026-03-03 22:47:33,130 | INFO | trading_bot | Opening LONG 6.0 USDT
2026-03-03 22:47:36,500 | ERROR | trading_bot | Unhandled exception in webhook
Traceback (most recent call last):
  File "C:\Users\Саша\Desktop\trading_bot\webhook_server.py", line 111, in webhook
    engine.execute(symbol, side, state)
    ~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\execution_engine.py", line 111, in execute
    total_net = self.profit_manager.calculate_total_net(symbol, long_pos, short_pos)
  File "C:\Users\Саша\Desktop\trading_bot\profit_manager.py", line 71, in calculate_total_net
  File "C:\Users\Саша\Desktop\trading_bot\profit_manager.py", line 49, in update_funding
AttributeError: 'BinanceExchange' object has no attribute 'get_income'
2026-03-03 22:54:28,017 | INFO | trading_bot | SERVER STARTING...
2026-03-03 22:54:28,017 | INFO | trading_bot | STEP 1: Reading env variables
2026-03-03 22:54:28,018 | INFO | trading_bot | STEP 2: Creating strategy config
2026-03-03 22:54:28,018 | INFO | trading_bot | STEP 3: Creating registry
2026-03-03 22:54:28,018 | INFO | trading_bot | STEP 4: Creating exchange
2026-03-03 22:54:29,261 | INFO | trading_bot | STEP 5: Creating execution engine
2026-03-03 22:54:29,267 | INFO | trading_bot | STEP 6: Initialization complete
2026-03-03 22:54:43,366 | INFO | trading_bot | Incoming webhook request: token=my_token
2026-03-03 22:54:43,367 | INFO | trading_bot | Webhook payload: {'secret': 'my_secret', 'symbol': 'ESPUSDT', 'side': 'sell'}
2026-03-03 22:54:43,367 | INFO | trading_bot | Signal received: sell ESPUSDT
2026-03-03 22:54:44,889 | WARNING | trading_bot | [SYNC] Manual close detected. Resetting cycle for ESPUSDT
2026-03-03 22:54:44,892 | INFO | trading_bot | Executing order for ESPUSDT | side=sell | state={'cycle_active': True, 'bias': 'DOWN', 'long_size': 6.0, 'short_size': 12, 'cycle_number': 1, 'blocked': False, 'last_signal': 'sell', 'last_signal_time': 1772571284.891544}
2026-03-03 22:54:44,893 | INFO | trading_bot | --- EXECUTION ESPUSDT | sell ---
2026-03-03 22:54:44,893 | INFO | trading_bot | Starting new cycle with hedge
2026-03-03 22:54:44,893 | INFO | trading_bot | Opening SHORT 12 USDT
2026-03-03 22:54:48,500 | INFO | trading_bot | Opening LONG 6.0 USDT
2026-03-03 22:54:52,285 | ERROR | trading_bot | Unhandled exception in webhook
Traceback (most recent call last):
  File "C:\Users\Саша\Desktop\trading_bot\webhook_server.py", line 111, in webhook
    engine.execute(symbol, side, state)
    ~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\execution_engine.py", line 111, in execute
    total_net = self.profit_manager.calculate_total_net(symbol, long_pos, short_pos)
  File "C:\Users\Саша\Desktop\trading_bot\profit_manager.py", line 70, in calculate_total_net
    self.update_funding(symbol)
    ~~~~~~~~~~~~~~~~~~~^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\profit_manager.py", line 53, in update_funding
    and inc["time"] >= self.cycle_start_time
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: '>=' not supported between instances of 'int' and 'NoneType'
2026-03-03 22:56:57,723 | INFO | trading_bot | SERVER STARTING...
2026-03-03 22:56:57,724 | INFO | trading_bot | STEP 1: Reading env variables
2026-03-03 22:56:57,724 | INFO | trading_bot | STEP 2: Creating strategy config
2026-03-03 22:56:57,724 | INFO | trading_bot | STEP 3: Creating registry
2026-03-03 22:56:57,724 | INFO | trading_bot | STEP 4: Creating exchange
2026-03-03 22:56:58,954 | INFO | trading_bot | STEP 5: Creating execution engine
2026-03-03 22:56:58,966 | INFO | trading_bot | STEP 6: Initialization complete
2026-03-03 22:57:15,694 | INFO | trading_bot | Incoming webhook request: token=my_token
2026-03-03 22:57:15,695 | INFO | trading_bot | Webhook payload: {'secret': 'my_secret', 'symbol': 'ESPUSDT', 'side': 'sell'}
2026-03-03 22:57:15,695 | INFO | trading_bot | Signal received: sell ESPUSDT
2026-03-03 22:57:17,154 | WARNING | trading_bot | [SYNC] Manual close detected. Resetting cycle for ESPUSDT
2026-03-03 22:57:17,157 | INFO | trading_bot | Executing order for ESPUSDT | side=sell | state={'cycle_active': True, 'bias': 'DOWN', 'long_size': 6.0, 'short_size': 12, 'cycle_number': 1, 'blocked': False, 'last_signal': 'sell', 'last_signal_time': 1772571437.1561298}
2026-03-03 22:57:17,158 | INFO | trading_bot | --- EXECUTION ESPUSDT | sell ---
2026-03-03 22:57:17,158 | INFO | trading_bot | Starting new cycle with hedge
2026-03-03 22:57:17,159 | INFO | trading_bot | Opening SHORT 12 USDT
2026-03-03 22:57:20,835 | INFO | trading_bot | Opening LONG 6.0 USDT
2026-03-03 22:57:24,324 | INFO | trading_bot | Execution complete for ESPUSDT
2026-03-03 22:57:24,708 | INFO | trading_bot | Execution complete for ESPUSDT
2026-03-03 23:02:00,563 | INFO | trading_bot | Incoming webhook request: token=my_token
2026-03-03 23:02:00,564 | INFO | trading_bot | Webhook payload: {'secret': 'my_secret', 'symbol': 'ESPUSDT', 'side': 'buy'}
2026-03-03 23:02:00,564 | INFO | trading_bot | Signal received: buy ESPUSDT
2026-03-03 23:02:02,104 | INFO | trading_bot | Executing order for ESPUSDT | side=buy | state={'cycle_active': True, 'bias': 'DOWN', 'long_size': 18.0, 'short_size': 18.0, 'cycle_number': 2, 'blocked': False, 'last_signal': 'buy', 'last_signal_time': 1772571722.1025696}
2026-03-03 23:02:02,104 | INFO | trading_bot | --- EXECUTION ESPUSDT | buy ---
2026-03-03 23:02:02,104 | INFO | trading_bot | Averaging LONG +12.0 USDT
2026-03-03 23:02:05,835 | INFO | trading_bot | Averaging SHORT +6.0 USDT
2026-03-03 23:02:09,176 | INFO | trading_bot | Execution complete for ESPUSDT
2026-03-03 23:02:09,506 | INFO | trading_bot | Execution complete for ESPUSDT
2026-03-03 23:38:01,804 | INFO | trading_bot | SERVER STARTING...
2026-03-03 23:38:01,805 | INFO | trading_bot | STEP 1: Reading env variables
2026-03-03 23:38:01,805 | INFO | trading_bot | STEP 2: Creating strategy config
2026-03-03 23:38:01,805 | INFO | trading_bot | STEP 3: Creating registry
2026-03-03 23:38:01,805 | INFO | trading_bot | STEP 4: Creating exchange
2026-03-03 23:38:03,024 | INFO | trading_bot | STEP 5: Creating execution engine
2026-03-03 23:38:03,038 | INFO | trading_bot | STEP 6: Initialization complete
2026-03-03 23:38:17,293 | INFO | trading_bot | Incoming webhook request: token=my_token
2026-03-03 23:38:17,294 | INFO | trading_bot | Webhook payload: {'secret': 'my_secret', 'symbol': 'ESPUSDT', 'side': 'buy'}
2026-03-03 23:38:17,294 | INFO | trading_bot | Signal received: buy ESPUSDT
2026-03-03 23:38:18,812 | WARNING | trading_bot | [SYNC] Manual close detected. Resetting cycle for ESPUSDT
2026-03-03 23:38:18,817 | INFO | trading_bot | Executing order for ESPUSDT | side=buy | state={'cycle_active': True, 'bias': 'UP', 'long_size': 12, 'short_size': 6.0, 'cycle_number': 1, 'blocked': False, 'last_signal': 'buy', 'last_signal_time': 1772573898.8155804}
2026-03-03 23:38:18,817 | INFO | trading_bot | --- EXECUTION ESPUSDT | buy ---
2026-03-03 23:38:18,818 | INFO | trading_bot | Starting new cycle with hedge
2026-03-03 23:38:18,820 | INFO | trading_bot | Started mark price monitor for ESPUSDT
2026-03-03 23:38:18,820 | INFO | trading_bot | Opening SHORT 6.0 USDT
2026-03-03 23:38:22,484 | INFO | trading_bot | Opening LONG 12 USDT
2026-03-03 23:38:23,743 | ERROR | trading_bot | WebSocket error: 'float' object is not subscriptable
2026-03-03 23:38:25,635 | ERROR | trading_bot | WebSocket error: 'float' object is not subscriptable
2026-03-03 23:38:25,877 | INFO | trading_bot | Execution complete for ESPUSDT
2026-03-03 23:38:26,205 | INFO | trading_bot | Execution complete for ESPUSDT
2026-03-03 23:38:28,619 | ERROR | trading_bot | WebSocket error: 'float' object is not subscriptable
2026-03-03 23:38:31,683 | ERROR | trading_bot | WebSocket error: 'float' object is not subscriptable
2026-03-03 23:38:34,625 | ERROR | trading_bot | WebSocket error: 'float' object is not subscriptable
2026-03-03 23:38:37,622 | ERROR | trading_bot | WebSocket error: 'float' object is not subscriptable
2026-03-03 23:38:40,633 | ERROR | trading_bot | WebSocket error: 'float' object is not subscriptable
2026-03-03 23:38:43,664 | ERROR | trading_bot | WebSocket error: 'float' object is not subscriptable
2026-03-03 23:38:46,628 | ERROR | trading_bot | WebSocket error: 'float' object is not subscriptable
2026-03-03 23:38:49,631 | ERROR | trading_bot | WebSocket error: 'float' object is not subscriptable
2026-03-03 23:38:52,613 | ERROR | trading_bot | WebSocket error: 'float' object is not subscriptable
2026-03-03 23:38:55,647 | ERROR | trading_bot | WebSocket error: 'float' object is not subscriptable
2026-03-03 23:38:58,627 | ERROR | trading_bot | WebSocket error: 'float' object is not subscriptable
2026-03-03 23:39:01,633 | ERROR | trading_bot | WebSocket error: 'float' object is not subscriptable
2026-03-03 23:39:04,642 | ERROR | trading_bot | WebSocket error: 'float' object is not subscriptable
2026-03-03 23:39:07,627 | ERROR | trading_bot | WebSocket error: 'float' object is not subscriptable
2026-03-03 23:39:10,641 | ERROR | trading_bot | WebSocket error: 'float' object is not subscriptable
2026-03-03 23:39:13,636 | ERROR | trading_bot | WebSocket error: 'float' object is not subscriptable
2026-03-03 23:39:16,615 | ERROR | trading_bot | WebSocket error: 'float' object is not subscriptable
2026-03-03 23:51:19,433 | INFO | trading_bot | SERVER STARTING...
2026-03-03 23:51:19,433 | INFO | trading_bot | STEP 1: Reading env variables
2026-03-03 23:51:19,433 | INFO | trading_bot | STEP 2: Creating strategy config
2026-03-03 23:51:19,433 | INFO | trading_bot | STEP 3: Creating registry
2026-03-03 23:51:19,434 | INFO | trading_bot | STEP 4: Creating exchange
2026-03-03 23:51:20,609 | INFO | trading_bot | STEP 5: Creating execution engine
2026-03-03 23:51:20,612 | INFO | trading_bot | STEP 6: Initialization complete
2026-03-03 23:51:32,496 | INFO | trading_bot | Incoming webhook request: token=my_token
2026-03-03 23:51:32,496 | INFO | trading_bot | Webhook payload: {'secret': 'my_secret', 'symbol': 'ESPUSDT', 'side': 'buy'}
2026-03-03 23:51:32,497 | INFO | trading_bot | Signal received: buy ESPUSDT
2026-03-03 23:51:33,959 | WARNING | trading_bot | [SYNC] Manual close detected. Resetting cycle for ESPUSDT
2026-03-03 23:51:33,967 | INFO | trading_bot | Executing order for ESPUSDT | side=buy | state={'cycle_active': True, 'bias': 'UP', 'long_size': 12, 'short_size': 6.0, 'cycle_number': 1, 'blocked': False, 'last_signal': 'buy', 'last_signal_time': 1772574693.9645844}
2026-03-03 23:51:33,968 | ERROR | trading_bot | Unhandled exception in webhook
Traceback (most recent call last):
  File "C:\Users\Саша\Desktop\trading_bot\webhook_server.py", line 111, in webhook
    engine.execute(symbol, side, state)
    ^^^^^^^^^^^^^^
AttributeError: 'ExecutionEngine' object has no attribute 'execute'
2026-03-03 23:56:40,158 | INFO | trading_bot | SERVER STARTING...
2026-03-03 23:56:40,159 | INFO | trading_bot | STEP 1: Reading env variables
2026-03-03 23:56:40,159 | INFO | trading_bot | STEP 2: Creating strategy config
2026-03-03 23:56:40,159 | INFO | trading_bot | STEP 3: Creating registry
2026-03-03 23:56:40,160 | INFO | trading_bot | STEP 4: Creating exchange
2026-03-03 23:56:41,325 | INFO | trading_bot | STEP 5: Creating execution engine
2026-03-03 23:56:41,328 | INFO | trading_bot | STEP 6: Initialization complete
2026-03-03 23:56:57,662 | INFO | trading_bot | Incoming webhook request: token=my_token
2026-03-03 23:56:57,662 | INFO | trading_bot | Webhook payload: {'secret': 'my_secret', 'symbol': 'ESPUSDT', 'side': 'buy'}
2026-03-03 23:56:57,663 | INFO | trading_bot | Signal received: buy ESPUSDT
2026-03-03 23:56:59,160 | WARNING | trading_bot | [SYNC] Manual close detected. Resetting cycle for ESPUSDT
2026-03-03 23:56:59,173 | INFO | trading_bot | Executing order for ESPUSDT | side=buy | state={'cycle_active': True, 'bias': 'UP', 'long_size': 12, 'short_size': 6.0, 'cycle_number': 1, 'blocked': False, 'last_signal': 'buy', 'last_signal_time': 1772575019.1709435}
2026-03-03 23:56:59,174 | INFO | trading_bot | --- EXECUTION ESPUSDT | buy ---
2026-03-03 23:56:59,174 | INFO | trading_bot | Starting new cycle with hedge
2026-03-03 23:56:59,176 | INFO | trading_bot | Started mark price monitor for ESPUSDT
2026-03-03 23:56:59,176 | INFO | trading_bot | Opening SHORT 6.0 USDT
2026-03-03 23:57:02,772 | INFO | trading_bot | Opening LONG 12 USDT
2026-03-03 23:57:06,224 | INFO | trading_bot | Execution complete for ESPUSDT
2026-03-03 23:57:06,553 | INFO | trading_bot | Execution complete for ESPUSDT
2026-03-04 00:15:00,564 | INFO | trading_bot | SERVER STARTING...
2026-03-04 00:15:00,565 | INFO | trading_bot | STEP 1: Reading env variables
2026-03-04 00:15:00,565 | INFO | trading_bot | STEP 2: Creating strategy config
2026-03-04 00:15:00,565 | INFO | trading_bot | STEP 3: Creating registry
2026-03-04 00:15:00,565 | INFO | trading_bot | STEP 4: Creating exchange
2026-03-04 00:15:01,789 | INFO | trading_bot | STEP 5: Creating execution engine
2026-03-04 00:15:01,800 | INFO | trading_bot | STEP 6: Initialization complete
2026-03-04 00:15:17,605 | INFO | trading_bot | Incoming webhook request: token=my_token
2026-03-04 00:15:17,606 | INFO | trading_bot | Webhook payload: {'secret': 'my_secret', 'symbol': 'ESPUSDT', 'side': 'sell'}
2026-03-04 00:15:17,607 | INFO | trading_bot | Signal received: sell ESPUSDT
2026-03-04 00:15:19,146 | WARNING | trading_bot | [SYNC] Manual close detected. Resetting cycle for ESPUSDT
2026-03-04 00:15:19,149 | INFO | trading_bot | Executing order for ESPUSDT | side=sell | state={'cycle_active': True, 'bias': 'DOWN', 'long_size': 6.0, 'short_size': 12, 'cycle_number': 1, 'blocked': False, 'last_signal': 'sell', 'last_signal_time': 1772576119.1479063}
2026-03-04 00:15:19,149 | INFO | trading_bot | --- EXECUTION ESPUSDT | sell ---
2026-03-04 00:15:19,149 | INFO | trading_bot | Starting new cycle with hedge
2026-03-04 00:15:19,150 | INFO | trading_bot | Started mark price monitor for ESPUSDT
2026-03-04 00:15:19,151 | INFO | trading_bot | Opening SHORT 12 USDT
2026-03-04 00:15:23,891 | INFO | trading_bot | Opening LONG 6.0 USDT
2026-03-04 00:15:27,992 | INFO | trading_bot | Execution complete for ESPUSDT
2026-03-04 00:15:28,329 | INFO | trading_bot | Execution complete for ESPUSDT
2026-03-04 20:56:14,405 | INFO | trading_bot | SERVER STARTING...
2026-03-04 20:56:14,405 | INFO | trading_bot | STEP 1: Reading env variables
2026-03-04 20:56:14,405 | INFO | trading_bot | STEP 2: Creating strategy config
2026-03-04 20:56:14,406 | INFO | trading_bot | STEP 3: Creating registry
2026-03-04 20:56:14,413 | INFO | trading_bot | STEP 4: Creating exchange
2026-03-04 20:56:15,543 | INFO | trading_bot | STEP 5: Creating execution engine
2026-03-04 20:56:15,550 | INFO | trading_bot | STEP 6: Initialization complete
2026-03-04 20:56:30,277 | INFO | trading_bot | Incoming webhook request: token=my_token
2026-03-04 20:56:30,278 | INFO | trading_bot | Webhook payload: {'secret': 'my_secret', 'symbol': 'ESPUSDT', 'side': 'sell'}
2026-03-04 20:56:30,278 | INFO | trading_bot | Signal received: sell ESPUSDT
2026-03-04 20:56:31,189 | WARNING | trading_bot | [SYNC] Manual close detected. Resetting cycle for ESPUSDT
2026-03-04 20:56:31,192 | INFO | trading_bot | Executing order for ESPUSDT | side=sell | state={'cycle_active': True, 'bias': 'DOWN', 'long_size': 6.0, 'short_size': 12, 'cycle_number': 1, 'blocked': False, 'last_signal': 'sell', 'last_signal_time': 1772650591.191133}
2026-03-04 20:56:31,192 | INFO | trading_bot | --- EXECUTION ESPUSDT | sell ---
2026-03-04 20:56:31,192 | INFO | trading_bot | Starting new cycle with hedge
2026-03-04 20:56:31,193 | INFO | trading_bot | Started mark price monitor for ESPUSDT
2026-03-04 20:56:31,194 | INFO | trading_bot | Opening SHORT 12 USDT
2026-03-04 20:56:33,912 | INFO | trading_bot | Opening LONG 6.0 USDT
2026-03-04 20:56:36,623 | INFO | trading_bot | Execution complete for ESPUSDT
2026-03-04 20:56:36,893 | INFO | trading_bot | Execution complete for ESPUSDT
2026-03-04 21:49:15,317 | INFO | trading_bot | SERVER STARTING...
2026-03-04 21:49:15,317 | INFO | trading_bot | STEP 1: Reading env variables
2026-03-04 21:49:15,317 | INFO | trading_bot | STEP 2: Creating strategy config
2026-03-04 21:49:15,317 | INFO | trading_bot | STEP 3: Creating registry
2026-03-04 21:49:15,318 | INFO | trading_bot | STEP 4: Creating exchange
2026-03-04 21:49:16,314 | INFO | trading_bot | STEP 5: Creating execution engine
2026-03-04 21:49:16,325 | INFO | trading_bot | STEP 6: Initialization complete
2026-03-04 21:49:34,027 | INFO | trading_bot | Incoming webhook request: token=my_token
2026-03-04 21:49:34,028 | INFO | trading_bot | Webhook payload: {'secret': 'my_secret', 'symbol': 'ESPUSDT', 'side': 'buy'}
2026-03-04 21:49:34,028 | INFO | trading_bot | Signal received: buy ESPUSDT
2026-03-04 21:49:34,877 | WARNING | trading_bot | [SYNC] Manual close detected. Resetting cycle for ESPUSDT
2026-03-04 21:49:34,880 | INFO | trading_bot | Executing order for ESPUSDT | side=buy | state={'cycle_active': True, 'bias': 'UP', 'long_size': 12, 'short_size': 6.0, 'cycle_number': 1, 'blocked': False, 'last_signal': 'buy', 'last_signal_time': 1772653774.879192}
2026-03-04 21:49:34,880 | INFO | trading_bot | --- EXECUTION ESPUSDT | buy ---
2026-03-04 21:49:34,881 | INFO | trading_bot | Starting new cycle with hedge
2026-03-04 21:49:34,881 | INFO | trading_bot | Started mark price monitor for ESPUSDT
2026-03-04 21:49:34,883 | INFO | trading_bot | Opening SHORT 6.0 USDT
2026-03-04 21:49:37,383 | INFO | trading_bot | Opening LONG 12 USDT
2026-03-04 21:49:40,137 | INFO | trading_bot | Execution complete for ESPUSDT
2026-03-04 21:49:40,407 | INFO | trading_bot | Execution complete for ESPUSDT
2026-03-04 22:08:51,868 | INFO | trading_bot | SERVER STARTING...
2026-03-04 22:08:51,868 | INFO | trading_bot | STEP 1: Reading env variables
2026-03-04 22:08:51,868 | INFO | trading_bot | STEP 2: Creating strategy config
2026-03-04 22:08:51,869 | INFO | trading_bot | STEP 3: Creating registry
2026-03-04 22:08:51,869 | INFO | trading_bot | STEP 4: Creating exchange
2026-03-04 22:08:52,861 | INFO | trading_bot | STEP 5: Creating execution engine
2026-03-04 22:08:52,864 | INFO | trading_bot | STEP 6: Initialization complete
2026-03-04 22:09:53,152 | INFO | trading_bot | Incoming webhook request: token=my_token
2026-03-04 22:09:53,153 | INFO | trading_bot | Webhook payload: {'secret': 'my_secret', 'symbol': 'BARDUSDT', 'side': 'buy'}
2026-03-04 22:09:53,153 | INFO | trading_bot | Signal received: buy BARDUSDT
2026-03-04 22:09:54,339 | INFO | trading_bot | Executing order for BARDUSDT | side=buy | state={'cycle_active': True, 'bias': 'UP', 'long_size': 12, 'short_size': 6.0, 'cycle_number': 1, 'blocked': False, 'last_signal': 'buy', 'last_signal_time': 1772654994.3338473}
2026-03-04 22:09:54,340 | INFO | trading_bot | --- EXECUTION BARDUSDT | buy ---
2026-03-04 22:09:54,341 | INFO | trading_bot | Starting new cycle with hedge
2026-03-04 22:09:54,344 | INFO | trading_bot | Started mark price monitor for BARDUSDT
2026-03-04 22:09:54,345 | INFO | trading_bot | Opening SHORT 6.0 USDT
